geometry,address
POINT (4.3867762 51.2207883),"Antwerpen Van Eeden Metro, Blancefloerlaan, 2050, Blancefloerlaan, Antwerpen, Antwerpen, België / Belgique / Belgien"
POINT (4.331639450000008 51.049403999999996),"58, Schaafstraat, 2870, Schaafstraat, Breendonk, Antwerpen, België / Belgique / Belgien"
POINT (4.801479014772076 50.48589915),"Fort de Suarlée, Chemin du Fort de Suarlée, 5020, Chemin du Fort de Suarlée, Namur, Namur, België / Belgique / Belgien"
POINT (4.458468866082796 50.888866050000004),"Davos, 7, Leonardo Da Vincilaan, 1930, Leonardo Da Vincilaan, Zaventem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (5.1794086 49.8117577),"Route du Maka, 6880, Bertrix, Luxembourg, België / Belgique / Belgien"
POINT (4.4204571 50.8134379),"Avenue Edmond Van Nieuwenhuyse - Edmond Van Nieuwenhuyselaan, 1160, Auderghem - Oudergem, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4204571 50.8134379),"Avenue Edmond Van Nieuwenhuyse - Edmond Van Nieuwenhuyselaan, 1160, Auderghem - Oudergem, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4204571 50.8134379),"Avenue Edmond Van Nieuwenhuyse - Edmond Van Nieuwenhuyselaan, 1160, Auderghem - Oudergem, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.1006547 50.6915623),"177, Chaussée Maieur Habils, 1430, Chaussée Maieur Habils, Bierghes, Brabant wallon, België / Belgique / Belgien"
POINT (3.8508058 50.7099814),"Chemin de Mons à Gand, 7860, Lessines, Hainaut, België / Belgique / Belgien"
POINT (3.769885452325581 51.099526),"29, Sint-Laurentiuslaan, 9041, Sint-Laurentiuslaan, Oostakker, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.3942577 51.1700864),"Wilrijk, 2610, Antwerpen, Antwerpen, België / Belgique / Belgien"
POINT (4.375086257109631 51.157559250000006),"Coca-Cola, 30-32, Terbekehofdreef, 2610, Terbekehofdreef, Wilrijk, Antwerpen, België / Belgique / Belgien"
POINT (4.486746294441145 51.195158649999996),"Ter Smisse, 6, Louis Van Regenmortellei, 2150, Louis Van Regenmortellei, Borsbeek, Antwerpen, België / Belgique / Belgien"
POINT (4.537821777907236 51.0261294),"Bonheiden, 2820, Bonheiden, Antwerpen, België / Belgique / Belgien"
POINT (4.425500474644579 51.1863956),"15, Strijdhoflaan, 2600, Strijdhoflaan, Berchem, België / Belgique / Belgien"
POINT (4.217094299707259 51.3082097),"1, Oude Sluisstraat, 9130, Oude Sluisstraat, Beveren, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.6995692029508116 51.03960105),"116, Koningin Fabiolalaan, 9000, Koningin Fabiolalaan, Gent, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.805161901574277 50.62527085),"Complexe Sportif de Perwez, 17, Rue des Maronniers, 1360, Rue des Maronniers, Perwez, Brabant wallon, België / Belgique / Belgien"
POINT (4.6632648 50.4513053),"Jemeppe-sur-Sambre, Place de la Station, 5190, Place de la Station, Jemeppe-sur-Sambre, Namur, België / Belgique / Belgien"
POINT (3.43531843503616 50.8863895),"Sint-Paulusschool Campus Hemelvaart Waregem, 51, Guido Gezellestraat, 8790, Guido Gezellestraat, Waregem, West-Vlaanderen, België / Belgique / Belgien"
POINT (5.550241954357395 50.64655445),"82, Rue en Bois, 4000, Rue en Bois, Liège, Liège, België / Belgique / Belgien"
POINT (5.6028094 50.633441),"Place Nicolas Bernimolin, 4000, Liège, Liège, België / Belgique / Belgien"
POINT (5.470480046761541 50.79912575),"Sint-Hubertuskerk, 1, Sint-Huibrechtsstraat, 3700, Sint-Huibrechtsstraat, Tongeren, Limburg, België / Belgique / Belgien"
POINT (2.9104220703935586 51.225443600000006),"85, Alfons Pieterslaan, 8400, Alfons Pieterslaan, Oostende, West-Vlaanderen, België / Belgique / Belgien"
POINT (3.225259032050575 51.2089199),"Provinciaal Hof, 3, Markt, 8000, Markt, Brugge, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.30740126833895 50.9034065),"Carrefour Market Wemmel, 34, Vijverslaan - Avenue des Etangs, 1780, Vijverslaan - Avenue des Etangs, Wemmel, Vlaams-Brabant, België / Belgique / Belgien"
POINT (5.497303266055272 50.87913405),"73, Hasseltsestraat, 3740, Hasseltsestraat, Bilzen, Limburg, België / Belgique / Belgien"
POINT (3.3127014 50.9999245),"Carrefour Market Tielt, 41, Fonteinestraat, 8700, Fonteinestraat, Tielt, West-Vlaanderen, België / Belgique / Belgien"
POINT (3.2601459604545457 51.2138474),"334, Moerkerkse Steenweg, 8310, Moerkerkse Steenweg, Brugge, West-Vlaanderen, België / Belgique / Belgien"
POINT (3.4038085 50.9059283),"Sint-Eloois-Vijve, 8793, Waregem, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.4731571 51.0060433),"Zemstbaan, 2800, Mechelen, Antwerpen, België / Belgique / Belgien"
POINT (5.343596617990043 50.235120050000006),"41, Vieille Route de Liège, 6900, Vieille Route de Liège, Marche-en-Famenne, Luxembourg, België / Belgique / Belgien"
POINT (3.345135 50.6273631),"Rue des Déportès de Froyennes, 7503, Tournai, Hainaut, België / Belgique / Belgien"
POINT (5.633413973287242 50.674787050000006),"1, Rue André Renard, 4040, Rue André Renard, Herstal, Liège, België / Belgique / Belgien"
POINT (5.4837791021056645 50.60414055),"Auto 5, 2, Rue Passage d'Eau, 4400, Rue Passage d'Eau, Flémalle, Liège, België / Belgique / Belgien"
POINT (6.0084131343462275 50.420127199999996),"10, Avenue du Pont de Warche, 4960, Avenue du Pont de Warche, Malmedy, Liège, België / Belgique / Belgien"
POINT (4.4373151 50.4612795),"Sushi Daily Gosselies, 16, Rue Tahon, 6041, Rue Tahon, Gosselies, Hainaut, België / Belgique / Belgien"
POINT (4.200514504647959 50.46189765),"21, Rue du Feureu, 7100, Rue du Feureu, Haine-Saint-Pierre, Hainaut, België / Belgique / Belgien"
POINT (4.6041089 50.7120704),"Lunch Garden, 3, Boulevard de l'Europe, 1301, Boulevard de l'Europe, Wavre, Brabant wallon, België / Belgique / Belgien"
POINT (4.0691915 50.5732355),"Soignies, Rue de la Station, 7060, Rue de la Station, Soignies, Hainaut, België / Belgique / Belgien"
POINT (4.8809499 50.4111217),"Shell Express Wépion, 1137, Chaussée de Dinant, 5100, Chaussée de Dinant, Wépion, Namur, België / Belgique / Belgien"
POINT (4.4223738943016375 50.81648865),"Centre Scolaire du Souverain, Promenade du Chemin de fer - Spoorwegwandeling, 1160, Promenade du Chemin de fer - Spoorwegwandeling, Auderghem - Oudergem, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.5468083 50.5615214),"Route du Condroz, 4100, Seraing, Liège, België / Belgique / Belgien"
POINT (3.934220800359217 50.456579700000006),"Les Grands Prés, 1, 7000, Mons, Hainaut, België / Belgique / Belgien"
POINT (4.410911007165945 50.68880455),"Hypermarché Carrefour MONT ST JEAN, 579, Chaussée de Charleroi, 1410, Chaussée de Charleroi, Waterloo, Brabant wallon, België / Belgique / Belgien"
POINT (4.4031975 50.7097656),"Carrefour Market, 10, Drève Richelle, 1410, Drève Richelle, Waterloo, Brabant wallon, België / Belgique / Belgien"
POINT (3.2033306 50.7370333),"Shampoo, 20, Avenue du Parc, 7700, Avenue du Parc, Mouscron - Moeskroen, Hainaut, België / Belgique / Belgien"
POINT (4.3487828 50.833342),"Hôtel des Monnaies - Munthof, Boulevard de Waterloo - Waterloolaan, 1000, Boulevard de Waterloo - Waterloolaan, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4257772 50.8442261),"Tomberg, Avenue Paul Hymans - Paul Hymanslaan, 1200, Avenue Paul Hymans - Paul Hymanslaan, Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.3936835 50.8021135),"Boondael - Boondaal, 1050, Ixelles - Elsene, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.16623141178647 51.05775145),"Moderna Printing, 50-52, Schoebroekstraat, 3583, Schoebroekstraat, Beringen, Limburg, België / Belgique / Belgien"
POINT (4.474726672911333 51.02255085),"57, Hoogstraat, 2800, Hoogstraat, Mechelen, Antwerpen, België / Belgique / Belgien"
POINT (5.6815217 50.6171485),"Give BOX Fléron - Piscine communale, 19, Rue François Lapierre, 4620, Rue François Lapierre, Fléron, Liège, België / Belgique / Belgien"
POINT (4.4757678 51.1467639),"Hovezuid, 2, Paul Van Ostaijenlaan, 2540, Paul Van Ostaijenlaan, Hove, Antwerpen, België / Belgique / Belgien"
POINT (5.989708263501154 50.742257699999996),"Centre Sportif de Gemmenich, 163, Rue César Franck, 4851, Rue César Franck, Gemmenich, Liège, België / Belgique / Belgien"
POINT (4.4637546 51.3644452),"Willy Vandersteenplein, 2920, Kalmthout, Antwerpen, België / Belgique / Belgien"
POINT (5.3792715 49.9202357),"Libramont, Rue de la Gare, 6800, Rue de la Gare, Libramont, Luxembourg, België / Belgique / Belgien"
POINT (5.5842551 50.6123512),"Angleur Mairie d'Angleur, Rue d'Ougrée, 4000, Rue d'Ougrée, Angleur, Liège, België / Belgique / Belgien"
POINT (5.9524522 50.6740941),"Ruyff, 4841, Welkenraedt, Liège, België / Belgique / Belgien"
POINT (5.4289335 50.6542697),"Voroux-Goreux Église (475), Rue de Velroux, 4347, Rue de Velroux, Fexhe-le-Haut-Clocher, Liège, België / Belgique / Belgien"
POINT (4.862432947639433 50.46920475),"Gare de Namur, Place de la Station, 5000, Place de la Station, Namur, Namur, België / Belgique / Belgien"
POINT (4.433026 50.8337236),"Boulevard de la Woluwe - Woluwedal, 1150, Woluwe-Saint-Pierre - Sint-Pieters-Woluwe, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (3.3978611 50.605368),"Rue du Premier Régiment des Chasseurs à Cheval, 7500, Tournai, Hainaut, België / Belgique / Belgien"
POINT (4.4452666 50.8899608),"Diegem, Georges De Conincklaan, 1831, Georges De Conincklaan, Diegem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (5.268060150000002 49.8364656),"100, Route des Ardoisières, 6880, Route des Ardoisières, Bertrix, Luxembourg, België / Belgique / Belgien"
POINT (5.661797971085553 50.70955575),"63, Rue Wérihet, 4681, Rue Wérihet, Vivegnis, Liège, België / Belgique / Belgien"
POINT (5.813612981875 50.5600806),"Cabot, 78, Rue Prévochamps, 4860, Rue Prévochamps, Pepinster, Liège, België / Belgique / Belgien"
POINT (3.946221 50.4540422),"Square Franklin Roosevelt, 7000, Mons, Hainaut, België / Belgique / Belgien"
POINT EMPTY,
POINT (4.3386925 50.8358304),"Fonsny, Rue d'Angleterre - Engelandstraat, 1060, Rue d'Angleterre - Engelandstraat, Saint-Gilles - Sint-Gillis, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.426744169870095 51.1980735),"4, Berchemhofstraat, 2600, Berchemhofstraat, Berchem, Antwerpen, België / Belgique / Belgien"
POINT (3.563836873656809 51.18668065),"Herbakkersplein, 9900, Eeklo, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.5665965 51.1844827),"Eeklo, 9900, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.616071067391143 51.0021716),"68, Xavier De Cocklaan, 9831, Xavier De Cocklaan, Sint-Martens-Latem, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.841023054629632 50.461518600000005),"2-6, Rue Martine Bourtonbourt, 5000, Rue Martine Bourtonbourt, Namur, Namur, België / Belgique / Belgien"
POINT (4.4299443 50.2546446),"Allée du 125e Régiment d'Infanterie, 5650, Walcourt, Namur, België / Belgique / Belgien"
POINT (3.464363 50.7090616),"Rue Provinciale, 7760, Celles, Hainaut, België / Belgique / Belgien"
POINT (5.5248932 49.557691),"Rue de Banière, 6762, Virton, Luxembourg, België / Belgique / Belgien"
POINT (5.5314544 49.5646234),"Faubourg d'Arival, 6760, Virton, Luxembourg, België / Belgique / Belgien"
POINT (4.4462406 51.2128453),"Borgerhout, 2140, Antwerpen, Antwerpen, België / Belgique / Belgien"
POINT (4.4462406 51.2128453),"Borgerhout, 2140, Antwerpen, Antwerpen, België / Belgique / Belgien"
POINT (5.3364748 50.9241422),"Weggevoerdenstraat, 3500, Hasselt, Limburg, België / Belgique / Belgien"
POINT (4.5524804 50.7262029),"Rue de la Ferme du Plagniau, 1330, Rixensart, Brabant wallon, België / Belgique / Belgien"
POINT (4.5151481 50.7255373),"Genval, Rue de la Station, 1332, Rue de la Station, Rixensart, Brabant wallon, België / Belgique / Belgien"
POINT (5.2882998 50.47948),"Rue Surroyseux, 4577, Modave, Liège, België / Belgique / Belgien"
POINT (4.428977163575533 50.25373265),"1, Allée du 125e Régiment d'Infanterie, 5650, Allée du 125e Régiment d'Infanterie, Walcourt, Namur, België / Belgique / Belgien"
POINT (5.256207456527326 49.8535979),"2, Rue Tamarre, 6880, Rue Tamarre, Bertrix, Luxembourg, België / Belgique / Belgien"
POINT (3.84146039345117 50.9889187),"Bekintex, 16, Neerhonderd, 9230, Neerhonderd, Wetteren, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (5.067174630125265 49.793422),"16, Rue du Petit, 6830, Rue du Petit, Bouillon, Luxembourg, België / Belgique / Belgien"
POINT (4.758497452048648 50.43777975),"Hall Omnisport, 6, Rue Joseph Hanse, 5150, Rue Joseph Hanse, Floreffe, Namur, België / Belgique / Belgien"
POINT (5.9725361 50.6277592),"Au Club - buvette, 18, Chemin de Hoevel, 4837, Chemin de Hoevel, Baelen, Liège, België / Belgique / Belgien"
POINT (3.6283262391286466 50.7034952),"6, Rue Hoguenne, 7911, Rue Hoguenne, Frasnes-lez-Buissenal, Hainaut, België / Belgique / Belgien"
POINT (3.6283262391286466 50.7034952),"6, Rue Hoguenne, 7911, Rue Hoguenne, Frasnes-lez-Buissenal, Hainaut, België / Belgique / Belgien"
POINT (5.096434352131202 50.28999635),"14, Rue de l'Ermitage, 5590, Rue de l'Ermitage, Ciney, Namur, België / Belgique / Belgien"
POINT (5.095931678827519 50.29079525),"1, Rue de l'Ermitage, 5590, Rue de l'Ermitage, Ciney, Namur, België / Belgique / Belgien"
POINT (3.887284565998979 50.44821185),"717, Avenue Maréchal Foch, 7012, Avenue Maréchal Foch, Jemappes, Hainaut, België / Belgique / Belgien"
POINT (2.8817305606455634 50.8510223),"15, Sint-Janstraat, 8900, Sint-Janstraat, Ieper, West-Vlaanderen, België / Belgique / Belgien"
POINT (3.2336993161909486 51.20870255),"Rijksarchief, 4, Predikherenrei, 8000, Predikherenrei, Brugge, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.8709346 50.4663415),"Ibis Namur, 10, Rue du Premier Lanciers, 5000, Rue du Premier Lanciers, Namur, Namur, België / Belgique / Belgien"
POINT (4.4617913 50.8931764),"Novotel Brussels Airport, 25, Leonardo Da Vincilaan, 1831, Leonardo Da Vincilaan, Diegem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.3549198 50.84625),"120, Rue du Marché aux Herbes - Grasmarkt, 1000, Rue du Marché aux Herbes - Grasmarkt, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.5969567 50.67179),"Rue Florent Boclinville, 4040, Herstal, Liège, België / Belgique / Belgien"
POINT (4.365492310264104 50.8389576),"Fondation Universitaire, 11, Rue d'Egmont - Egmontstraat, 1000, Rue d'Egmont - Egmontstraat, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4256732 50.8430448),"Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe, 1200, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.5761615 50.6407595),"Musée Wittert, 7 (Bât.A1), Place du Vingt Août, 4000, Place du Vingt Août, Liège, Liège, België / Belgique / Belgien"
POINT (5.7994748 49.5634996),"Aubange, Rue Farbich, 6790, Rue Farbich, Aubange, Luxembourg, België / Belgique / Belgien"
POINT (5.6408834 49.9348435),"Remichampagne, 6640, Hompré, Luxembourg, België / Belgique / Belgien"
POINT (4.2641163 50.5076607),"Rue Jules Bordet, 7180, Seneffe, Hainaut, België / Belgique / Belgien"
POINT (3.6188163 50.5050542),"Rond-Point Jean-Baptiste Meura, 7600, Péruwelz, Hainaut, België / Belgique / Belgien"
POINT (5.4558675 50.2592253),"Grottes de Hotton, Chemin du Spéléo-Club, 6990, Chemin du Spéléo-Club, Hotton, Luxembourg, België / Belgique / Belgien"
POINT (5.3188097 50.1836731),"Rue du Herdeau, 6900, Marche-en-Famenne, Luxembourg, België / Belgique / Belgien"
POINT (4.3569867 50.8454639),"Bruxelles-Central - Brussel-Centraal, Carrefour de l'Europe - Europakruispunt, 1000, Carrefour de l'Europe - Europakruispunt, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (3.2072586 51.184691),"Koning Albert I-laan, 8200, Brugge, West-Vlaanderen, België / Belgique / Belgien"
POINT (5.328712632499999 50.93203765),"Vlaams Administratief Centrum Hasselt, 50, Koningin Astridlaan, 3500, Koningin Astridlaan, Hasselt, Limburg, België / Belgique / Belgien"
POINT EMPTY,
POINT (3.8630107738253683 50.92023915),"De Fabriek, 19, Fabrieksstraat, 9520, Fabrieksstraat, Sint-Lievens-Houtem, Oost-Vlaanderen, België / Belgique / Belgien"
POINT EMPTY,
POINT (3.934220800359217 50.456579700000006),"Les Grands Prés, 1, 7000, Mons, Hainaut, België / Belgique / Belgien"
POINT (3.934220800359217 50.456579700000006),"Les Grands Prés, 1, 7000, Mons, Hainaut, België / Belgique / Belgien"
POINT (4.2597097 51.2086297),"Beveren-Waas Station, Stationsplein, 9120, Stationsplein, Beveren, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.7006352091500005 50.87525515),"Atrechtcollege, 63, Naamsestraat, 3000, Naamsestraat, Leuven, Vlaams-Brabant, België / Belgique / Belgien"
POINT (5.5957830346763755 50.4505542),"25, Rue de Comblain, 4190, Rue de Comblain, Ferrières, Liège, België / Belgique / Belgien"
POINT (5.50640940276587 50.64450755),"Complexe sportif Mathieu Wathelet, 80, Rue Adrien Materne, 4460, Rue Adrien Materne, Grâce-Hollogne, Liège, België / Belgique / Belgien"
POINT (5.7541176 50.5929121),"Bouteille, 4877, Olne, Liège, België / Belgique / Belgien"
POINT (5.538540586171582 50.5951971),"Royal Ougrée FC, 7, Avenue du Centenaire, 4102, Avenue du Centenaire, Ougrée - Seraing, Liège, België / Belgique / Belgien"
POINT (5.5376342 50.6316662),"Saint-Nicolas, 4420, Liège, België / Belgique / Belgien"
POINT (5.770194283132214 50.6477404),"C.S. Bolland, 113, Noblehaye, 4653, Noblehaye, Herve, Liège, België / Belgique / Belgien"
POINT (3.9605606 50.4276238),"Rue Brunehaut, 7022, Mesvin, Hainaut, België / Belgique / Belgien"
POINT (4.453727531618965 50.3236969),"Centre sportif Jules Roulin-Dorvillez, 18, Rue des Monts, 6120, Rue des Monts, Ham-sur-Heure-Nalinnes, Hainaut, België / Belgique / Belgien"
POINT (5.7272384 50.7142065),"Rue Lieutenant Pirard, 4607, Dalhem, Liège, België / Belgique / Belgien"
POINT (4.621428 50.4184265),"Place Albert 1er, 5060, Sambreville, Namur, België / Belgique / Belgien"
POINT (4.456014151783768 50.85099835),"Galien, 83, Avenue Emmanuel Mounier - Emmanuel Mounierlaan, 1200, Avenue Emmanuel Mounier - Emmanuel Mounierlaan, Woluwe-Saint-Lambert - Sint-Lambrechts-Woluwe, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
