id,location,public,available,hours,addresses,lat,lon
12572.0,"Rez-de-chaussée, local de formations produits chauffage à côté du magasin",Non-Nee,Non-Nee,Entre 8h15 et 17h30  (sauf le vendredi 16h30),"avenue Franklin  ,1300 ,WAVRE-Nord , Belgium",40.20372866036364,-6.716184001454546
12573.0,A l entré du nouvel atelier,Non-Nee,Non-Nee,,"Rue du Parc Industriel  27 ,7822 ,Ghislenghein , Belgium",40.159763177777776,-6.632330233333334
12574.0,A l entrée au poste de garde,Non-Nee,Oui-Ja,,"Rue du Parc Industriel 27 ,7822 ,Ghislenghien , Belgium",40.18543475,-6.549079
12575.0,hall d entrée de la commune,Oui-Ja,Non-Nee,Aux heures d ouverture de la commune ; lundi 14h-19h du mardi au vendredi : 8h30 à 12h + le mercredi 13h à 15h,"Place G.Hubin  ,4577 ,Modave , Belgium",37.769199,126.7092763
12576.0,reception ,Oui-Ja,Non-Nee,,"Rue de la Seuve - L îlot Grand-Place  ,7000 ,Mons  , Belgium",37.7744364,126.7013743
12583.0,Infirmerie,Non-Nee,Non-Nee,05 am- 01 am,"Avenue de l Industrie  27 ,1420 ,Wauthier-Braine , Belgium",37.7610532,126.6892975
12584.0,BUITENKANT BUREEL,Oui-Ja,Oui-Ja,,"OUDE BAAN 21 ,2230 ,HERSELT , Belgium",25.02698495,121.49666405
12585.0,Maison communale - Rez-de-chaussée (Accueil),Oui-Ja,Non-Nee,de 8h30 à 12h30 et de 13h15 à 17h00 (du lundi au vendredi uniquement),"Chaussée d Ixelles  168 ,1050 ,Ixelles , Belgium",40.22508985555556,-6.5781051
12586.0,ASCENCEUR,Oui-Ja,Non-Nee,,"Avenue Gouverneur Bovesse 29 ,5100 ,Jambes  , Belgium",40.237323025,-6.5363837
12587.0,Reception ,Oui-Ja,Non-Nee,,"Avenue Gouverneur Bovesse  100 ,5100 ,Jambes  , Belgium",45.5335283,-122.6564672
12588.0,reception ,Oui-Ja,Non-Nee,,"Rue Van Opré  ,5100 ,Jambes  , Belgium",40.32348035,-6.4703297
12589.0,reception ,Oui-Ja,Non-Nee,,"Boulevard Cauchy  47 ,5000 ,Namur  , Belgium",45.4662588,9.1545571
12590.0,reception ,Oui-Ja,Non-Nee,,"Prince de Liege 7 ,5100 ,Jambes  , Belgium",37.7416051,126.7613192
12591.0,reception ,Oui-Ja,Non-Nee,,"Avenue  Prince  de Liege  15 ,5100 ,Jambes  , Belgium",37.735168075,126.75263805
12591.0,Voetbalclub,Non-Nee,Non-Nee,,"Maaseikersteenweg ,3620 ,Lanaken , Belgium",37.7307947,126.7483065
12592.0,Inkomhal bedrijf,Oui-Ja,Non-Nee,07.00 uur - 18.00 uur,"Zandbergen 110 ,2480 ,DESSEL , Belgium",37.73044544,126.7315036
12592.0,Voetbalclub,Non-Nee,Non-Nee,,"Heidestraat ,3621 ,Lanaken (Rekem) , Belgium",-34.6540096,-58.3820698
12593.0,Satation de metro Bourse sous sol niveau -1 en face du veloshop,Oui-Ja,de 5h00 à 25h00,de 5h00 à 25h00,"Place de la Bourse  3 ,1000 ,Bruxelles , Belgium",45.6218333,9.4740595
12593.0,Hondenschool,Non-Nee,Non-Nee,,"Paalsteenlaan 98 ,3620 ,Lanaken , Belgium",40.7076531,-109.5339825
12594.0,Station metro Bourse niveau -2;  à côté du téléphone de service PAX 603B,Oui-Ja,5h00 à 25h00,5h00 à 25h00,"Place de la Bourse 3 ,1000 ,Bruxelles , Belgium",37.7371792,126.7203735
12594.0,Dienstencentrum gelijkvloers in trappenhal,Non-Nee,Non-Nee,,"Gasthuisstraat 32 ,3620 ,Lanaken , Belgium",25.026156,121.502848
12595.0,Hall de l institut Marie-José,Oui-Ja,Pendant les heures de cours,8h15 à 16h15,"Rue Saint-Laurent  29 ,4000 ,Liège , Belgium",59.3059354,18.0859118
12596.0,"Dans le bureau des profs de gym, bâtiment G",Non-Nee,,,"Rue Saint-Laurent 29 ,4000 ,Liège , Belgium",33.473353,-112.05628
12597.0,"Vestiaire, entrée principale",Oui-Ja,9.00 - 17.00,09.00 - 17.00,"Chemin de la Sucrerie  2 ,1300 ,Wavre , Belgium",37.727897375,126.7019633375
12598.0,Bibliothèque en dessous du bureau à droite,Oui-Ja,09.00 - 17.00,09.00 - 17.00,"Chemin de la Sucrerie 2 ,1300 ,Wavre , Belgium",37.7191416,126.69299163333332
12601.0,Aan de ingang,Oui-Ja,Oui-Ja,,"Grote Markt  1 ,8930 ,Menen , Belgium",37.7012692,126.69914145
12602.0,Dorpshuis Rekkem - aan de voorkant ,Oui-Ja,Oui-Ja,,"Plaats 30 ,8930 ,Rekkem , Belgium",37.71415206666667,126.69667426666668
12603.0,Sportcentrum Vandemoortele - inkom kant sporthal via parking,Oui-Ja,Oui-Ja,,"Dronckaertstraat 475 ,8930 ,Lauwe , Belgium",25.030934833333333,121.49377473333332
12604.0,Kaartersclubhuisje Paradijs - aan de voorkant,Oui-Ja,Oui-Ja,,"Vaandelstraat 78 ,8930 ,Rekkem , Belgium",43.0273805,-109.531887125
12605.0,Ingang personeel (Arbeiders),Non-Nee,Non-Nee,7u30 - 17 u.,"HEIRWEG 95 ,8710 ,WIELSBEKE (Sint Baafs Vijve) , Belgium",48.5719028,7.7627145
12606.0,Aan de voorkant links,Oui-Ja,Oui-Ja,,"Sint-Jozefsplein ,8930 ,Menen , Belgium",37.7148056,126.7113905
